0
4888
430
32
2824
401
32
32
70
1405
1382
483
248
217
141
362
494
213
489
360
1795
8809
469
55
29
192
11
31
28
1902
4405
41
40
40
40
39
36
40
3
39
50
2
2
39
40
44
42
42
4391
42
42
41
42
41
42
42
42
42
257
257
4073
256
142
140
140
140
138
140
140
2190
140
140
4350
140
2
1067
4331
140
4349
4353
140
4331
140
4333
140
140
140
140
140
140
295
140
214
162
921
138
3812
44
1605
8116
4525
4702
7609
7312
5927
6439
5633
6048
1775
707
447
735
1564
628
985
773
1023
12
444
3648
1644
939
5382
4219
2358
3624
263
652
2396
76
273
2153
445
2798
2986
1847
3225
1672
120
508
5545
46
1355
1621
112
3917
3917
3917
1222
654
52
10
966
712
691
906
834
73
1142
732
92
971
738
111
592
1301
1223
655
178
173
135
321
84
167
116
217
164
12
104
62
353
133
92
48
24
24
133
130
15
